{'volume': '8831.79617972', 'last': '111.01', 'timestamp': 1377542977.55982, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8817.85733590', 'last': '111.01', 'timestamp': 1377542978.811638, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8791.56834836', 'last': '111.01', 'timestamp': 1377542981.289764, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377542982.556505, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377542983.822264, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377542986.337478, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377542987.570807, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377542988.810278, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377542991.332158, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377542992.574885, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377542993.822025, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377542996.339298, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377542997.566832, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377543000.067774, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377543001.326419, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377543002.720187, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377543004.100134, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377543006.334064, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377543007.58561, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377543008.842392, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377543011.344248, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8776.79617972', 'last': '111.01', 'timestamp': 1377543012.582659, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543015.118291, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543016.351859, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543017.567228, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543018.847583, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543021.327445, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543022.603994, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543023.854923, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543026.337571, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543027.56056, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543030.089668, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543031.400715, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543033.922397, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543035.173017, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543036.438813, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543038.928575, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543040.168433, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543042.716083, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543043.946536, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543045.156873, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543047.734636, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543048.894301, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543051.485406, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543052.658655, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543053.988571, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543056.477645, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543057.70642, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543060.191968, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543061.397276, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543062.69722, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543065.166852, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.82993570', 'last': '111.03', 'timestamp': 1377543066.456556, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.42703500', 'last': '111.03', 'timestamp': 1377543068.943993, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.42703500', 'last': '111.03', 'timestamp': 1377543070.183439, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.42703500', 'last': '111.03', 'timestamp': 1377543072.692515, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.42703500', 'last': '111.03', 'timestamp': 1377543076.443647, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.42703500', 'last': '111.03', 'timestamp': 1377543077.662022, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.42703500', 'last': '111.03', 'timestamp': 1377543080.220001, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.42703500', 'last': '111.03', 'timestamp': 1377543081.412348, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.42703500', 'last': '111.03', 'timestamp': 1377543084.015301, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.42703500', 'last': '111.03', 'timestamp': 1377543085.235792, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.42703500', 'last': '111.03', 'timestamp': 1377543086.507153, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8775.80658595', 'last': '111.03', 'timestamp': 1377543088.944809, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.53997532', 'last': '111.03', 'timestamp': 1377543092.681271, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.53997532', 'last': '111.03', 'timestamp': 1377543093.938178, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.53997532', 'last': '111.03', 'timestamp': 1377543096.47131, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.53997532', 'last': '111.03', 'timestamp': 1377543097.68762, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.53997532', 'last': '111.03', 'timestamp': 1377543098.990652, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.53997532', 'last': '111.03', 'timestamp': 1377543101.442804, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8779.53997532', 'last': '111.03', 'timestamp': 1377543102.723595, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543104.058607, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543106.514193, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543107.72387, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543110.219168, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543111.479047, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543112.766934, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543115.288655, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543116.536547, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543117.804013, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543121.480179, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543124.002374, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543125.2026, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543127.78782, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543130.29079, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543135.249205, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543136.543539, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543138.99678, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543140.232776, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543141.540444, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543143.953666, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543145.239926, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543147.742107, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543148.962883, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543150.25731, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543152.695467, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543153.984971, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543156.46656, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543157.79356, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543159.018168, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543161.52227, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543163.279887, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8768.28332500', 'last': '111.03', 'timestamp': 1377543165.280132, 'bid': '111.03', 'high': '113.30', 'low': '110.27', 'ask': '111.41'}
{'volume': '8769.18091050', 'last': '111.41', 'timestamp': 1377543166.512664, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8769.18091050', 'last': '111.41', 'timestamp': 1377543167.749013, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8769.18091050', 'last': '111.41', 'timestamp': 1377543170.251789, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8769.18091050', 'last': '111.41', 'timestamp': 1377543174.030974, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8769.18091050', 'last': '111.41', 'timestamp': 1377543175.350099, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8769.18091050', 'last': '111.41', 'timestamp': 1377543177.767662, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543179.033891, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543181.583373, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543182.797725, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543184.080338, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543186.562509, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543187.846617, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543191.591638, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543192.909151, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543195.407058, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543196.611826, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543199.066285, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543200.350808, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543202.865353, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543204.075801, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543205.365224, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543207.812988, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543209.108936, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543211.613686, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543212.912562, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543214.14119, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543216.611156, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543217.873101, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543220.301616, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8770.05091050', 'last': '111.46', 'timestamp': 1377543221.583381, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8765.05091050', 'last': '111.46', 'timestamp': 1377543224.083925, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8765.05091050', 'last': '111.46', 'timestamp': 1377543225.321516, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8765.05091050', 'last': '111.46', 'timestamp': 1377543226.659539, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8765.05091050', 'last': '111.46', 'timestamp': 1377543228.4052, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8765.05091050', 'last': '111.46', 'timestamp': 1377543230.394343, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8765.05091050', 'last': '111.46', 'timestamp': 1377543232.898219, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8765.05091050', 'last': '111.46', 'timestamp': 1377543234.095644, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8765.05091050', 'last': '111.46', 'timestamp': 1377543235.409119, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8765.05091050', 'last': '111.46', 'timestamp': 1377543238.000895, 'bid': '111.42', 'high': '113.30', 'low': '110.27', 'ask': '111.46'}
{'volume': '8765.94841544', 'last': '111.42', 'timestamp': 1377543239.171206, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543240.483261, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543243.085048, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543244.422271, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543245.63973, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543250.467165, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543255.55869, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543256.620947, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543258.058344, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543260.350752, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543261.634288, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543264.175995, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543265.448163, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543266.608968, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543269.12143, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543270.381744, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543272.939208, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543274.213413, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543275.472978, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543277.899653, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543279.161356, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543280.430546, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543282.835973, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.10841544', 'last': '111.42', 'timestamp': 1377543284.105452, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.20841544', 'last': '111.41', 'timestamp': 1377543286.677863, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.20841544', 'last': '111.41', 'timestamp': 1377543287.855321, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.20841544', 'last': '111.41', 'timestamp': 1377543289.134487, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.20841544', 'last': '111.41', 'timestamp': 1377543291.622824, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.20841544', 'last': '111.41', 'timestamp': 1377543292.892178, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.20841544', 'last': '111.41', 'timestamp': 1377543295.381812, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.20841544', 'last': '111.41', 'timestamp': 1377543296.640807, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.20841544', 'last': '111.41', 'timestamp': 1377543297.94589, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.20841544', 'last': '111.41', 'timestamp': 1377543300.390159, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.20841544', 'last': '111.41', 'timestamp': 1377543301.818028, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.20841544', 'last': '111.41', 'timestamp': 1377543303.324322, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.20841544', 'last': '111.41', 'timestamp': 1377543305.63494, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
{'volume': '8766.20841544', 'last': '111.41', 'timestamp': 1377543306.818031, 'bid': '111.41', 'high': '113.30', 'low': '110.27', 'ask': '111.42'}
